,latitude,longitude,x,y,distance
74,42.3167095615718,-73.85932797946332,593998.4563180541,4685571.070685828,40228.83760438516
75,42.31640379775292,-73.82899652682245,596498.4563180541,4685571.070685828,40073.175254776026
76,42.316090013125226,-73.79866555180942,598998.4563180541,4685571.070685828,40073.175254776026
77,42.315768208047544,-73.76833506678175,601498.4563180541,4685571.070685828,40228.83760438516
78,42.31543838288784,-73.73800508409569,603998.4563180541,4685571.070685828,40538.369170453734
79,42.31510053802325,-73.7076756161062,606498.4563180541,4685571.070685828,40998.28502510799
80,42.31475467384006,-73.67734667516694,608998.4563180541,4685571.070685828,41603.598101606476
81,42.31440079073373,-73.64701827363015,611498.4563180541,4685571.070685828,42348.07404121224
82,42.314038889108865,-73.61669042384676,613998.4563180541,4685571.070685828,43224.522842941755
83,42.31366896937921,-73.58636313816623,616498.4563180541,4685571.070685828,44225.09892583615
84,42.31329103196768,-73.55603642893658,618998.4563180541,4685571.070685828,45341.5854927901
85,42.31290507730634,-73.52571030850434,621498.4563180541,4685571.070685828,46565.64586688339
86,42.31251110583641,-73.49538478921454,623998.4563180541,4685571.070685828,47889.03188622624
87,42.31210911800822,-73.46505988341066,626498.4563180541,4685571.070685828,49303.746054432755
88,42.33914626226356,-74.20792543027977,565248.4563180541,4687736.13419529,49917.90134811324
89,42.33893261555689,-74.17758000560617,567748.4563180541,4687736.13419529,48327.49605555792
90,42.338710939124596,-74.14723491675701,570248.4563180541,4687736.13419529,46816.63032513089
91,42.33848123322036,-74.11689017611633,572748.4563180541,4687736.13419529,45393.24701979321
92,42.33824349810703,-74.08654579606731,575248.4563180541,4687736.13419529,44065.82434268041
93,42.33799773405666,-74.05620178899218,577748.4563180541,4687736.13419529,42843.28272903426
94,42.33774394135046,-74.02585816727222,580248.4563180541,4687736.13419529,41734.84006199096
95,42.337482120278835,-73.99551494328773,582748.4563180541,4687736.13419529,40749.80828175718
96,42.33721227114137,-73.96517212941791,585248.4563180541,4687736.13419529,39897.329171261146
97,42.336934394246825,-73.93482973804102,587748.4563180541,4687736.13419529,39186.05459854265
98,42.33664848991313,-73.9044877815341,590248.4563180541,4687736.13419529,38623.78638870049
99,42.336354558467406,-73.87414627227321,592748.4563180541,4687736.13419529,38217.10186552567
100,42.336052600245935,-73.84380522263315,595248.4563180541,4687736.13419529,37971.00044770964
101,42.33574261559418,-73.81346464498756,597748.4563180541,4687736.13419529,37888.61141556874
102,42.33542460486677,-73.78312455170888,600248.4563180541,4687736.13419529,37971.00044770964
103,42.335098568427526,-73.7527849551683,602748.4563180541,4687736.13419529,38217.10186552567
104,42.334764506649414,-73.72244586773573,605248.4563180541,4687736.13419529,38623.78638870049
105,42.33442241991457,-73.69210730177974,607748.4563180541,4687736.13419529,39186.05459854265
106,42.33407230861431,-73.6617692696676,610248.4563180541,4687736.13419529,39897.329171261146
107,42.333714173149126,-73.63143178376518,612748.4563180541,4687736.13419529,40749.80828175718
108,42.33334801392865,-73.60109485643693,615248.4563180541,4687736.13419529,41734.84006199096
109,42.33297383137169,-73.5707585000459,617748.4563180541,4687736.13419529,42843.28272903426
110,42.33259162590622,-73.54042272695362,620248.4563180541,4687736.13419529,44065.82434268041
111,42.33220139796937,-73.51008754952015,622748.4563180541,4687736.13419529,45393.24701979321
112,42.33180314800742,-73.47975298010401,625248.4563180541,4687736.13419529,46816.63032513089
113,42.33139687647581,-73.44941903106216,627748.4563180541,4687736.13419529,48327.49605555792
114,42.33098258383917,-73.41908571474995,630248.4563180541,4687736.13419529,49917.90134811324
115,42.35874709493222,-74.22285812502145,563998.4563180541,4689901.197704751,49145.03408280374
116,42.35853732080362,-74.19250315972188,566498.4563180541,4689901.197704751,47462.978994158606
117,42.35831951137332,-74.16214852443636,568998.4563180541,4689901.197704751,45855.58172131219
118,42.35809366689065,-74.13179423156369,571498.4563180541,4689901.197704751,44330.96406576267
119,42.357859787614224,-74.10144029350184,573998.4563180541,4689901.197704751,42897.953039742366
120,42.35761787381176,-74.07108672264786,576498.4563180541,4689901.197704751,41566.024286668806
121,42.357367925760215,-74.04073353139786,578998.4563180541,4689901.197704751,40345.190233780544
122,42.35710994374571,-74.01038073214694,581498.4563180541,4689901.197704751,39245.81984109825
123,42.35684392806358,-73.9800283372892,583998.4563180541,4689901.197704751,38278.37999445563
124,42.35656987901836,-73.94967635921772,586498.4563180541,4689901.197704751,37453.0956664458
125,42.35628779692371,-73.91932481032448,588998.4563180541,4689901.197704751,36779.53744951044
126,42.35599768210255,-73.88897370300035,591498.4563180541,4689901.197704751,36266.16019100921
127,42.35569953488694,-73.85862304963509,593998.4563180541,4689901.197704751,35919.832613751714
128,42.355393355618155,-73.82827286261724,596498.4563180541,4689901.197704751,35745.41054457119
129,42.35507914464662,-73.79792315433419,598998.4563180541,4689901.197704751,35745.41054457119
130,42.354756902331985,-73.76757393717205,601498.4563180541,4689901.197704751,35919.832613751714
131,42.35442662904304,-73.73722522351571,603998.4563180541,4689901.197704751,36266.16019100921
132,42.35408832515776,-73.7068770257487,606498.4563180541,4689901.197704751,36779.53744951044
133,42.35374199106334,-73.67652935625328,608998.4563180541,4689901.197704751,37453.0956664458
134,42.3533876271561,-73.64618222741032,611498.4563180541,4689901.197704751,38278.37999445563
135,42.35302523384158,-73.6158356515993,613998.4563180541,4689901.197704751,39245.81984109825
136,42.35265481153445,-73.58548964119824,616498.4563180541,4689901.197704751,40345.190233780544
137,42.352276360658585,-73.55514420858377,618998.4563180541,4689901.197704751,41566.024286668806
138,42.351889881647026,-73.52479936613096,621498.4563180541,4689901.197704751,42897.953039742366
139,42.35149537494198,-73.49445512621344,623998.4563180541,4689901.197704751,44330.96406576267
140,42.35109284099484,-73.46411150120318,626498.4563180541,4689901.197704751,45855.58172131219
141,42.35068228026611,-73.43376850347065,628998.4563180541,4689901.197704751,47462.978994158606
142,42.35026369322555,-73.40342614538469,631498.4563180541,4689901.197704751,49145.03408280374
143,42.37834599076069,-74.23780004314963,562748.4563180541,4692066.261214212,48488.8840354156
144,42.37814009463757,-74.20743553064918,565248.4563180541,4692066.261214212,46716.39835218445
145,42.37792615763536,-74.17707134233841,567748.4563180541,4692066.261214212,45013.0189500769
146,42.37770417999908,-74.14670749063096,570248.4563180541,4692066.261214212,43386.8859795213
147,42.377474161982995,-74.11634398793962,572748.4563180541,4692066.261214212,41847.005567901535
148,42.37723610385055,-74.08598084667624,575248.4563180541,4692066.261214212,40403.24089723474
149,42.37699000587442,-74.05561807925176,577748.4563180541,4692066.261214212,39066.24982001705
150,42.37673586833643,-74.02525569807618,580248.4563180541,4692066.261214212,37847.34964300647
151,42.37647369152768,-73.99489371555843,582748.4563180541,4692066.261214212,36758.289881331286
152,42.3762034757484,-73.96453214410649,585248.4563180541,4692066.261214212,35810.91837694172
153,42.37592522130805,-73.93417099612722,587748.4563180541,4692066.261214212,35016.73706957835
154,42.3756389285253,-73.90381028402645,590248.4563180541,4692066.261214212,34386.361758697036
155,42.375344597727995,-73.8734500202088,592748.4563180541,4692066.261214212,33928.923870349645
156,42.37504222925317,-73.84309021707776,595248.4563180541,4692066.261214212,33651.476564929246
157,42.3747318234471,-73.8127308870357,597748.4563180541,4692066.261214212,33558.48439664673
158,42.37441338066519,-73.78237204248369,600248.4563180541,4692066.261214212,33651.476564929246
159,42.374086901272086,-73.75201369582156,602748.4563180541,4692066.261214212,33928.923870349645
160,42.373752385641595,-73.72165585944788,605248.4563180541,4692066.261214212,34386.361758697036
161,42.37340983415674,-73.69129854575989,607748.4563180541,4692066.261214212,35016.73706957835
162,42.3730592472097,-73.66094176715346,610248.4563180541,4692066.261214212,35810.91837694172
163,42.37270062520188,-73.63058553602312,612748.4563180541,4692066.261214212,36758.289881331286
164,42.37233396854384,-73.60022986476194,615248.4563180541,4692066.261214212,37847.34964300647
165,42.37195927765533,-73.56987476576161,617748.4563180541,4692066.261214212,39066.24982001705
166,42.371576552965294,-73.53952025141227,620248.4563180541,4692066.261214212,40403.24089723474
167,42.37118579491184,-73.50916633410257,622748.4563180541,4692066.261214212,41847.005567901535
168,42.370787003942276,-73.47881302621968,625248.4563180541,4692066.261214212,43386.8859795213
169,42.370380180513074,-73.44846034014911,627748.4563180541,4692066.261214212,45013.0189500769
170,42.369965325089886,-73.41810828827481,630248.4563180541,4692066.261214212,46716.39835218445
171,42.36954243814753,-73.38775688297912,632748.4563180541,4692066.261214212,48488.8840354156
172,42.398136911746214,-74.28312556927108,558998.4563180541,4694231.324723673,49870.92715199869
173,42.397942945749264,-74.25275119707185,561498.4563180541,4694231.324723673,47954.24251304529
174,42.39774093306299,-74.22237713079471,563998.4563180541,4694231.324723673,46093.485168730294
175,42.39753087391892,-74.19200338286898,566498.4563180541,4694231.324723673,44295.70379844935
176,42.39731276855775,-74.16162996572308,568998.4563180541,4694231.324723673,42568.87800964409
177,42.39708661722942,-74.13125689178462,571498.4563180541,4694231.324723673,40921.99133717664
178,42.396852420193085,-74.10088417348032,573998.4563180541,4694231.324723673,39365.07811499883
179,42.39661017771707,-74.07051182323599,576498.4563180541,4694231.324723673,37909.22546030135
180,42.39635989007897,-74.04013985347646,578998.4563180541,4694231.324723673,36566.506190774635
181,42.39610155756556,-74.00976827662558,581498.4563180541,4694231.324723673,35349.814355947616
182,42.39583518047284,-73.97939710510622,583998.4563180541,4694231.324723673,34272.5746771374
183,42.39556075910601,-73.94902635134015,586498.4563180541,4694231.324723673,33348.30392988465
184,42.395278293779484,-73.91865602774811,588998.4563180541,4694231.324723673,32590.01956120861
185,42.39498778481688,-73.88828614674969,591498.4563180541,4694231.324723673,32009.520068254067
186,42.39468923255102,-73.85791672076337,593998.4563180541,4694231.324723673,31616.59967485371
187,42.394382637323936,-73.82754776220641,596498.4563180541,4694231.324723673,31418.296818891373
188,42.394067999486886,-73.79717928349491,598998.4563180541,4694231.324723673,31418.296818891373
189,42.39374531940029,-73.7668112970437,601498.4563180541,4694231.324723673,31616.59967485371
190,42.39341459743378,-73.73644381526634,603998.4563180541,4694231.324723673,32009.520068254067
191,42.39307583396622,-73.70607685057509,606498.4563180541,4694231.324723673,32590.01956120861
192,42.392729029385634,-73.67571041538088,608998.4563180541,4694231.324723673,33348.30392988465
193,42.39237418408927,-73.64534452209327,611498.4563180541,4694231.324723673,34272.5746771374
194,42.39201129848357,-73.61497918312041,613998.4563180541,4694231.324723673,35349.814355947616
195,42.391640372984156,-73.58461441086904,616498.4563180541,4694231.324723673,36566.506190774635
196,42.39126140801585,-73.5542502177444,618998.4563180541,4694231.324723673,37909.22546030135
197,42.39087440401267,-73.52388661615026,621498.4563180541,4694231.324723673,39365.07811499883
198,42.390479361417846,-73.49352361848887,623998.4563180541,4694231.324723673,40921.99133717664
199,42.39007628068375,-73.4631612371609,626498.4563180541,4694231.324723673,42568.87800964409
200,42.38966516227198,-73.43279948456544,628998.4563180541,4694231.324723673,44295.70379844935
201,42.38924600665331,-73.40243837309993,631498.4563180541,4694231.324723673,46093.485168730294
202,42.3888188143077,-73.3720779151602,633998.4563180541,4694231.324723673,47954.24251304529
203,42.38838358572426,-73.34171812314037,636498.4563180541,4694231.324723673,49870.92715199869
204,42.41772802744299,-74.29809552589575,557748.4563180541,4696396.388233134,49540.860660670754
205,42.417537955893856,-74.26771159921036,560248.4563180541,4696396.388233134,47545.20874914732
206,42.41733983207976,-74.23732797257998,562748.4563180541,4696396.388233134,45599.30783465902
207,42.41713365622785,-74.20694465844869,565248.4563180541,4696396.388233134,43709.8029622646
208,42.416919428574474,-74.17656166925978,567748.4563180541,4696396.388233134,41884.32731941621
209,42.41669714936527,-74.1461790174557,570248.4563180541,4696396.388233134,40131.61939169656
210,42.41646681885504,-74.11579671547804,572748.4563180541,4696396.388233134,38461.62860566353
211,42.41622843730784,-74.08541477576746,575248.4563180541,4696396.388233134,36885.59169919869
212,42.41598200499696,-74.0550332107637,577748.4563180541,4696396.388233134,35416.053916267905
213,42.41572752220485,-74.02465203290552,580248.4563180541,4696396.388233134,34066.80018727904
214,42.415464989223274,-73.99427125463069,582748.4563180541,4696396.388233134,32852.654002378484
215,42.41519440635315,-73.96389088837594,585248.4563180541,4696396.388233134,31789.099940073724
216,42.41491577390464,-73.93351094657692,587748.4563180541,4696396.388233134,30891.695890643416
217,42.41462909219713,-73.90313144166822,590248.4563180541,4696396.388233134,30175.269261433197
218,42.41433436155919,-73.87275238608326,592748.4563180541,4696396.388233134,29652.940410691066
219,42.41403158232866,-73.8423737922543,595248.4563180541,4696396.388233134,29335.07925675326
220,42.41372075485255,-73.81199567261244,597748.4563180541,4696396.388233134,29228.357377724722
221,42.4134018794871,-73.78161803958754,600248.4563180541,4696396.388233134,29335.07925675326
222,42.41307495659777,-73.75124090560816,602748.4563180541,4696396.388233134,29652.940410691066
223,42.412739986559224,-73.72086428310163,605248.4563180541,4696396.388233134,30175.269261433197
224,42.412396969755335,-73.69048818449393,607748.4563180541,4696396.388233134,30891.695890643416
225,42.41204590657918,-73.66011262220967,610248.4563180541,4696396.388233134,31789.099940073724
226,42.41168679743308,-73.62973760867209,612748.4563180541,4696396.388233134,32852.654002378484
227,42.41131964272849,-73.59936315630301,615248.4563180541,4696396.388233134,34066.80018727904
228,42.41094444288616,-73.56898927752282,617748.4563180541,4696396.388233134,35416.053916267905
229,42.41056119833597,-73.5386159847504,620248.4563180541,4696396.388233134,36885.59169919869
230,42.41016990951703,-73.50824329040307,622748.4563180541,4696396.388233134,38461.62860566353
231,42.40977057687764,-73.47787120689672,625248.4563180541,4696396.388233134,40131.61939169656
232,42.40936320087535,-73.44749974664558,627748.4563180541,4696396.388233134,41884.32731941621
233,42.40894778197683,-73.41712892206225,630248.4563180541,4696396.388233134,43709.8029622646
234,42.408524320657996,-73.38675874555774,632748.4563180541,4696396.388233134,45599.30783465902
235,42.408092817403926,-73.35638922954139,635248.4563180541,4696396.388233134,47545.20874914732
236,42.407653272708934,-73.32602038642078,637748.4563180541,4696396.388233134,49540.860660670754
237,42.43731718884692,-74.31307474973714,556498.4563180541,4698561.451742595,49335.42717966447
238,42.437131017186154,-74.28268126200228,558998.4563180541,4698561.451742595,47265.04390138631
239,42.4369367876835,-74.25228806844126,561498.4563180541,4698561.451742595,45238.08544799365
240,42.4367345005617,-74.221895181513,563998.4563180541,4698561.451742595,43260.65620168024
241,42.4365241560528,-74.19150261367567,566498.4563180541,4698561.451742595,41339.86423538393
242,42.43630575439803,-74.16111037738656,568998.4563180541,4698561.451742595,39483.9761802174
243,42.43607929584792,-74.13071848510214,571498.4563180541,4698561.451742595,37702.57782963885
244,42.435844780662165,-74.10032694927799,573998.4563180541,4698561.451742595,36006.72680208485
245,42.43560220910977,-74.06993578236873,576498.4563180541,4698561.451742595,34409.07402125165
246,42.43535158146891,-74.03954499682804,578998.4563180541,4698561.451742595,32923.91797766443
247,42.43509289802702,-74.00915460510866,581498.4563180541,4698561.451742595,31567.140747935588
248,42.434826159080764,-73.97876461966223,583998.4563180541,4698561.451742595,30355.961111451823
249,42.434551364936056,-73.94837505293941,586498.4563180541,4698561.451742595,29308.435219232968
250,42.43426851590799,-73.91798591738971,588998.4563180541,4698561.451742595,28442.65063245645
251,42.43397761232093,-73.8875972254616,591498.4563180541,4698561.451742595,27775.60755411077
252,42.43367865450847,-73.85720898960233,593998.4563180541,4698561.451742595,27321.86624299254
253,42.43337164281339,-73.826821222258,596498.4563180541,4698561.451742595,27092.1460021161
254,42.43305657758774,-73.79643393587351,598998.4563180541,4698561.451742595,27092.1460021161
255,42.432733459192775,-73.76604714289249,601498.4563180541,4698561.451742595,27321.86624299254
256,42.43240228799896,-73.73566085575729,603998.4563180541,4698561.451742595,27775.60755411077
257,42.432063064386014,-73.70527508690898,606498.4563180541,4698561.451742595,28442.65063245645
258,42.43171578874285,-73.67488984878729,608998.4563180541,4698561.451742595,29308.435219232968
259,42.43136046146759,-73.64450515383054,611498.4563180541,4698561.451742595,30355.961111451823
260,42.430997082967615,-73.61412101447563,613998.4563180541,4698561.451742595,31567.140747935588
261,42.430625653659476,-73.58373744315811,616498.4563180541,4698561.451742595,32923.91797766443
262,42.43024617396897,-73.55335445231198,618998.4563180541,4698561.451742595,34409.07402125165
263,42.42985864433111,-73.52297205436976,621498.4563180541,4698561.451742595,36006.72680208485
264,42.429463065190085,-73.49259026176246,623998.4563180541,4698561.451742595,37702.57782963885
265,42.429059436999324,-73.46220908691947,626498.4563180541,4698561.451742595,39483.9761802174
266,42.42864776022146,-73.43182854226865,628998.4563180541,4698561.451742595,41339.86423538393
267,42.428228035328324,-73.40144864023617,631498.4563180541,4698561.451742595,43260.65620168024
268,42.42780026280097,-73.37106939324657,633998.4563180541,4698561.451742595,45238.08544799365
269,42.42736444312965,-73.34069081372269,636498.4563180541,4698561.451742595,47265.04390138631
270,42.426920576813785,-73.31031291408564,638998.4563180541,4698561.451742595,49335.42717966447
271,42.456904391941336,-74.32806325324795,555248.4563180541,4700726.5152520565,49256.18615970951
272,42.456722125613474,-74.29766019789952,557748.4563180541,4700726.5152520565,47116.04689487393
273,42.456531795865466,-74.26725743082967,560248.4563180541,4700726.5152520565,45013.01895007664
274,42.4563334029157,-74.23685496451223,562748.4563180541,4700726.5152520565,42952.553765753655
275,42.456126946991844,-74.2064528114202,565248.4563180541,4700726.5152520565,40941.07808790529
276,42.45591242833083,-74.17605098402578,567748.4563180541,4700726.5152520565,38986.17543437621
277,42.455689847178775,-74.14564949480031,570248.4563180541,4700726.5152520565,37096.790629378695
278,42.455459203791094,-74.11524835621427,572748.4563180541,4700726.5152520565,35283.45044068053
279,42.45522049843246,-74.08484758073725,575248.4563180541,4700726.5152520565,33558.48439664638
280,42.45497373137674,-74.05444718083788,577748.4563180541,4700726.5152520565,31936.215727602397
281,42.45471890290709,-74.0240471689838,580248.4563180541,4700726.5152520565,30433.07205984895
282,42.45445601331586,-73.99364755764165,582748.4563180541,4700726.5152520565,29067.539885583003
283,42.454185062904685,-73.96324835927706,585248.4563180541,4700726.5152520565,27859.861360027597
284,42.453906051984426,-73.93284958635456,587748.4563180541,4700726.5152520565,26831.359917081332
285,42.453618980875184,-73.90245125133761,590248.4563180541,4700726.5152520565,26003.30507839261
286,42.453323849906305,-73.87205336668849,592748.4563180541,4700726.5152520565,25395.312067386745
287,42.45302065941635,-73.84165594486834,595248.4563180541,4700726.5152520565,25023.42652395868
288,42.45270940975315,-73.8112589983371,597748.4563180541,4700726.5152520565,24898.230358801782
289,42.45239010127373,-73.78086253955348,600248.4563180541,4700726.5152520565,25023.42652395868
290,42.45206273434438,-73.75046658097492,602748.4563180541,4700726.5152520565,25395.312067386745
291,42.45172730934063,-73.72007113505757,605248.4563180541,4700726.5152520565,26003.30507839261
292,42.45138382664721,-73.68967621425624,607748.4563180541,4700726.5152520565,26831.359917081332
293,42.45103228665808,-73.65928183102439,610248.4563180541,4700726.5152520565,27859.861360027597
294,42.45067268977647,-73.62888799781409,612748.4563180541,4700726.5152520565,29067.539885583003
295,42.4503050364148,-73.59849472707599,615248.4563180541,4700726.5152520565,30433.07205984895
296,42.44992932699472,-73.56810203125923,617748.4563180541,4700726.5152520565,31936.215727602397
297,42.44954556194712,-73.53770992281156,620248.4563180541,4700726.5152520565,33558.48439664638
298,42.44915374171209,-73.50731841417914,622748.4563180541,4700726.5152520565,35283.45044068053
299,42.448753866738976,-73.47692751780656,625248.4563180541,4700726.5152520565,37096.790629378695
300,42.4483459374863,-73.44653724613688,627748.4563180541,4700726.5152520565,38986.17543437621
301,42.44792995442185,-73.41614761161154,630248.4563180541,4700726.5152520565,40941.07808790529
302,42.44750591802258,-73.38575862667025,632748.4563180541,4700726.5152520565,42952.553765753655
303,42.44707382877469,-73.35537030375116,635248.4563180541,4700726.5152520565,45013.01895007664
304,42.44663368717361,-73.3249826552906,637748.4563180541,4700726.5152520565,47116.04689487393
305,42.44618549372394,-73.2945956937232,640248.4563180541,4700726.5152520565,49256.18615970951
306,42.47648963270525,-74.34306104889565,553998.4563180541,4702891.578761517,49303.7460544327
307,42.476311277158764,-74.3126484193688,556498.4563180541,4702891.578761517,47099.46257655163
308,42.47612485261258,-74.2822360722112,558998.4563180541,4702891.578761517,44926.154687442235
309,42.47593035928073,-74.25182401991155,561498.4563180541,4702891.578761517,42788.54256690671
310,42.475727797386526,-74.22141227495771,563998.4563180541,4702891.578761517,40692.25202664492
311,42.47551716716248,-74.19100084983681,566498.4563180541,4702891.578761517,38644.00826777662
312,42.47529846885043,-74.1605897570351,568998.4563180541,4702891.578761517,36651.867278489204
313,42.47507170270142,-74.13017900903799,571498.4563180541,4702891.578761517,34725.48595772257
314,42.47483686897579,-74.09976861832999,573998.4563180541,4702891.578761517,32876.42582459334
315,42.47459396794309,-74.06935859739471,576498.4563180541,4702891.578761517,31118.473211261306
316,42.47434299988217,-74.03894895871476,578998.4563180541,4702891.578761517,29467.938085315498
317,42.47408396508109,-74.00853971477179,581498.4563180541,4702891.578761517,27943.861132634975
318,42.47381686383722,-73.97813087804639,583998.4563180541,4702891.578761517,26568.01413354012
319,42.473541696457104,-73.94772246101813,586498.4563180541,4702891.578761517,25364.529859628536
320,42.47325846325663,-73.91731447616549,588998.4563180541,4702891.578761517,24358.96908738109
321,42.472967164560835,-73.88690693596578,591498.4563180541,4702891.578761517,23576.670142324754
322,42.47266780070409,-73.85649985289525,593998.4563180541,4702891.578761517,23040.385738958183
